video_id,title,channelId,channelTitle,transcription,description
bnkam9YZPhM,"Bolsonaristas choram, rezam e abandonam QG do Exército após discurso de Bolsonaro em live",UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,esses vídeos aí gente tá vendo depois do discurso do presidente bolsonaro pode ser que realmente tenha tido um efeito justamente porque eles esperavam que o presidente fosse fazer algum como gente falou as pessoas ali no chai no chat esperando durante live que bolsonaro fosse fazer algum de convocação alguma coisa isso claro não aconteceu o presidente bolsonaro vai para os estados unidos as pessoas estão deixando aos poucos os acampa,"Quando Jair Bolsonaro falou na live que o mundo não acaba em 1º de janeiro, seus apoiadores acampados em frente ao QG do Exército, em Brasília, perceberam que não haverá intervenção e Lula será empossado no domingo (1º). Todos estavam cabisbaixos, segundo a reportagem do UOL#UOLNews -------------------------Bem-vindo ao Canal UOL! Acompanhe a programação ao vivo e todos os conteúdos com as principais notícias do dia, opinião de colunistas e entrevistas exclusivas sobre os temas mais importantes do momento.** INSCREVA-SE NO CANAL E ATIVE AS NOTIFICAÇÕES: http://bit.ly/2xolCQ2"
ZvE-OKSHdxQ,"Posse presidencial: compare a posse de Lula, em 2023, com a posse de Bolsonaro, em 2019",UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,prometo manter defender cumprir constituição observar as leis promover o bem geral do povo brasileiro sustentar união integridade independência do brasil prometo manter defender cumprir constituição observar as leis promover o bem geral do povo brasileiro sustentar união integridade independência do brasil temos diante de nós uma oportunidade única de reconstruir o nosso país de resgatar esperança dos nossos compatriotas foi democracia grande vitoriosa nesta eleição superando maior mobilização de recursos públicos privados que já se viu as mais violetas ameaças da liberdade do povo mais objeto campanha de mentira vamos unir o povo valorizar família respeitar as religiões nossa tradição judaica cristã combater ideologia de gênero conservando nossos valores o brasil voltará ser um país livre das amarras ideológicas liberdade que ele esfrega é de oprimir no vulnerável massacrar oponente por lei do mais forte acima das leis da civilização o nome disso é barbaia nesse processo de recuperação do crescimento o setor agropecuário seguirá desempenhando um papel decisivo em perfeito harmonia com preservação do meio ambiente não vamos tolerar violência contra os pequenos o desmatamento degradação do ambiente que tanto mal já fizeram o nosso país esta é uma das razões não única da criação do ministério do fazendeiro ninguém conhece melhor nossas florestas nem é mais eficaz defendê-la do que o que estava aqui desde tempos de memoriais cada terra demarcada é uma nova área de proteção ambiental esses brasileiros brasileiras devemos respeito por eles temos uma dívida histórica uma de minhas prioridades é proteger revigorar democracia brasileira trabalhando atualmente para que ela deixe de ser apenas uma promessa formal distante passe ser um componente substancial tangível da vida política brasileira com respeito à história democrático será defendido com os poderes ao ódio responderemos com amor mentira com verdade ao terror violência responderemos com as leis suas mais duras consequências sobre os ventos da redemocratização dizíamos ditadura nunca mais hoje depois do terrível desafio que superamos devemos dizer democracia para sempre é comunidade honra que me dirijo todos vocês como presidente do brasil boa tarde povo brasileiro me coloco diante de toda nação nesse dia como um dia que o povo começou se libertar do socialismo minha gratidão vocês que enfrentar violência política antes durante depois da campanha eleitoral que o culpado as redes sociais que tomaram as ruas debaixo de sol chuva nem que fosse para conquistar um único precioso voto brasil acima de tudo deus acima de todos na luta pelo bem do brasil usaremos as armas que o nosso adversários mais teme verdade que existe esperança esse é o medo o amor que derrotou o ódio viva o brasil viva o povo brasileiro qual,"Comparação traz momentos-chave das posses de 2019, do ex-presidente Jair Bolsonaro, e de 2023, com o atual presidente, Luiz Inácio Lula da Silva. Entre os momentos mais marcantes está a passagem da faixa: Bolsonaro a recebeu de Michel Temer em 2019, enquanto na posse de Lula a entrega foi feita por um grupo que representa o povo: uma criança, um indígena, um negro, uma mulher, um operário e uma pessoa com deficiência.-------------------------Bem-vindo ao Canal UOL! Acompanhe a programação ao vivo e todos os conteúdos com as principais notícias do dia, opinião de colunistas e entrevistas exclusivas sobre os temas mais importantes do momento.** INSCREVA-SE NO CANAL E ATIVE AS NOTIFICAÇÕES: http://bit.ly/2xolCQ2"
N3cJkDAk-3Q,Salário mínimo é reajustado para R$ 1.320,UCqfWrrb93DNG-HywXC_46Lw,Tribuna Online,"para quem já está trabalhando desafio é outro ajustar as contas será que o novo salário mínimo de 1.320 dá para pagar as despesas nós somos ouvir o que o povo acha das ruas o ano é novo mas as contas nem tanto o iptu o ipva material escolar das crianças tudo isso se repete em 2023 na contabilidade de janeiro ainda entram as dívidas feitas em dezembro primeira coisa que ele tem que compreender é que compreender o nosso rolo de despesas acanhá-lo o máximo que pudermos no sentido de nós gerarmos também condição para gente poupar você não pode consumir tudo que você ganha um novo valor do salário mínimo passou de 1.212 para 1.320 o aumento começou valer em primeiro de janeiro para quem recebe até um salário mínimo para quem ganha mais que isso o reajuste só começa em fevereiro mas será que dá para fazer muita coisa com esses 108,00 pagar alguma parcela alguma coisa ajuda bastante vamos falar que vai dar para comprar dois sacos de arroz ou dois sacos de feijão ou uma lata de óleo não vai valer não faz diferença agora mas o mais os vereadores de cariacica pode aumentar o salário deles gente como fica vou guardar na poupança olha vai poupar tem um objetivo ou não é só para ter mesmo uma reserva não tem objetivo qual é vou comprar uma máquina de lavar ajudar cuidar da minha família da minha bebê nasceu agora tá com 6 meses os r$ 108 reais vai virar fralda com certeza não tem jeito segundo dia és o valor ideal deveria ser de aproximadamente 6.400 isso para atender uma família de até quatro pessoas mesmo salário mínimo atual não chegando nem perto disso dica ainda é aprender poupar uma regra geral se alguém consome 80% tende poupar 20 tendência é que as pessoas que menos ganham seja classe média os menos favorecidos ele sempre consome mais sua renda pouco pouco menos o ideal é gente nessa nessa conhecer bastante essa proporção consumir não extravasar essa competição","Para quem recebe até um salário mínimo, o aumento de quase 8,9% passa a valer a partir de janeiro. A partir de fevereiro são reajustados os salários de quem recebe mais que um salário mínimo. Segundo o Departamento Intersindical de Estatística e Estudos Sócio-Econômicos (Dieese), o valor ideal para atender uma família de até quatro pessoas deveria ser de aproximadamente R$ 6,4 mil. Para muitas famílias, o desafio é manter as contas em dia.Mais informações em www.tribunaonline.com.brAssine A Tribuna Digital: assinante.tribunaonline.com.br/checkout/9/signup"
vVLdrq5pC0g,Janja mostra os danos que encontrou no Palácio da Alvorada; veja vídeos e fotos no #g1 #shorts,UCaGmdJSSiR7fkh2A-c6emsA,g1,sim nós fomos até futura residência de janja de lula residência oficial da presidência da república convite de janja lula da silva você vê imagens do giro que gente fez pelo palácio da alvorada ela apontou diversos espaços gente foi tela nos conduziu até área privativa onde de fato eles vão morar porque há uma um piso que é um piso público que será segundo ela reaberto visitação em algum momento ela mostrou parte que fica reservada que é o segundo andar que é reservada família presidencial apontou diversos danos danos em tapetes infiltração obras de arte que não estão lá eles não conseguiram ainda rastrear parte dessas obras que não estão ai que estão em outros lugares mas o roteiro ou o inventário de onde esse acervo está ainda foi encontrado pela pelo novo governo janelas quebradas o estado geral da do edifício que é o edifício mais de cônico de brasília segundo que nós vimos nesse giro que fizemos com janja não é bom o estado geral exige bastante reparação isso deve retardar um pouco ida de janji de lula para um palácio da alvorada daqui pouco gente fala um pouco mais sobre esse estado geral de como está o edifício obras mas ela também falou perguntei para ela sobre o papel que ela vai desempenhar ela disse que um dos objetivos o primeiro objetivo era o objetivo da posse de entregar uma posse bem sucedida isso de fato já conseguiu o segundo objetivo agora é trazer de volta à cara do palácio da alvorada para uma cara original o que havia antes nos últimos até dez anos atrás,"----------------------------------------------------------------------------------------------------------------------------------------Olá! Esse é o canal do g1, o portal de notícias da globo. Aqui vamos trazer vídeos pra informar, inspirar e divertir. Quer entender um fato? Vem com a gente! 🤔 Quer ver histórias legais? Vem com a gente! 😊 Quer saber o que tá acontecendo? Vem com a gente! 😉 Todos os dias vídeos novos 🎥 🎥 Confere aí! Já temos no ar o Segue o Fio, Olha que Legal, Fato ou Fake, G1 Explica, Que meme é esse?, Semana Pop e mais! Veja todas as nossas playlists! https://bit.ly/3zdXlHYSegue a gente e ativa o sino 🔔 pra saber tudo que tá rolando aqui no canal do g1 no YouTube. Pode entrar, fica à vontade pra compartilhar essa novidade com os amigos e não se esqueça de se inscrever, tá? https://glo.bo/3pIZyHL 🔔👍🏼E muito mais conteúdo em g1.com.brg1 nas Redes Sociais:TikTok - glo.bo/33cZzg1Kwai - glo.bo/3pJoShsFacebook - facebook.com/g1Twitter - twitter.com/g1Instagram - instagram.com/portalg1/#g1 #notícias"
0rI5326kUH4,Terrorismo em Brasília: governo do DF divulga lista dos presos pela invasão à praça dos Três Poderes,UCXdXYG8dUmEv6jhEji_lSHg,Jornalismo TV Cultura,o governo do distrito federal divulgou hoje lista dos presos pela invasão à praça dos três poderes são 670 pessoas os números foram atualizados esta manhã mas podem aumentar porque outras centenas de detidos na academia nacional de polícia essas pessoas devem ser processadas por diversos crimes mas antes disso alguns já podem ser demitidos por justa causa até exonerados de suas funções públicas durante as invasões aos prédios públicos que representam os três poderes da república todos os golpistas pareciam iguais usavam as cores da bandeira nacional agiam com violência hoje já é possível distinguir que entre os criminosos donas de casa empresários aposentados políticos com sem mandato servidores públicos militares funcionários da iniciativa privada cada um deles além do inquérito policial também já começa responder com o bolso pelos atos cometidos no domingo marinha o exército já demitiram militares da reserva que ocupavam cargos com até 35 mil reais de salário mensal é o caso do capitão da reserva da marinha vilmar fortuna que postou uma foto durante invasão ao congresso nacional ele não pode se manifestar ele não pode ter participação na vida política partidária militar que de alguma forma em participação dessas que são antidemocráticas que são golpistas eles estão sujeitas penalidades servidores públicos concursados ou encargos de confiança também podem ser exonerados quando identificados nos vídeos dos atos golpistas é o que já está acontecendo com quem produziu provas contra si mesmo se vangloriando dos crimes mesmo que concursados essas pessoas não têm garantia que elas podem fazer qualquer de barbaridade ficar no exercício das funções públicas compete seus gestores especialmente os prefeitos com governadores promoverem imediata exoneração para quem é funcionário de uma empresa privada cada empresário pode decidir o que fazer mas lei trabalhista diz que em casos como os flagrados no domingo o empregado pode ser por justa causa perdendo o direito de receber seguro desemprego aviso prévio o resgate do fundo de garantia é apenas capital para o trabalhador há uma mácula no seu histórico profissional muito embora ajusta causa não fique marcada na carteira profissional dele mas historicamente dentro da da da da da do histórico profissional é uma mácula com ou sem emprego todos deverão cumprir apenas de detenção uma das pessoas consideradas articuladoras da quebradeira em brasília escapou do flagrante mas foi presa ontem perto de brasília por ordem do supremo tribunal federal nós vamos sitiar brasília nós vamos cercar os três poderes essas pessoas acreditavam de fato que não estavam ali por incrível que pareça cometendo qualquer de crime se filmavam si próprias postavam em redes sociais inclusive se vangloriando de participações em movimentos desse que se refletiram totalmente criminosos que merecem sim uma punição severa quando você tem uma prova cabal como esta de um vídeo que indica presença mostra o comportamento da pessoa naquele cenário isso facilita muito o tramitar da investigação uma vez que prova está pré-constituída antes inclusive de qualquer atuação dos órgãos da percepção penal,"Terrorismo em Brasília: governo do Distrito Federal divulga lista dos presos pela invasão à praça dos Três Poderes.Até o momento, são 670 pessoas detidas.Servidores públicos, concursados ou em cargos de confiança, também podem ser exonerados caso identificados nos vídeos dos atos golpistas.#JTCulturaInscreva-se no canal e clique no sininho para ser notificado das novidades!Siga as redes do Jornalismo TV Cultura!Facebook: https://www.facebook.com/jornalismotvculturaTwitter: https://twitter.com/jornal_culturaInstagram: https://www.instagram.com/jornalismotvcultura/TikTok: https://www.tiktok.com/@jornalismotvcultura?lang=pt-BRSite: https://tvcultura.com.br/"
B8R6Pic3PaQ,"Terremoto deixa 3,4 mil mortos na Turquia e na Síria",UCoa-D_VfMkFrCYodrOC9-mA,Band Jornalismo,"3.400 o número de mortos no terremoto devastador que atingiu turquia síria hoje sônia blota traz ao vivo as atualizaõ dessa tragédia boa noite sônia, rodolfo uma ótima noite o terremoto foi tão violento que nem uma do imé romano desistiu o castelo de gazeta com mais de dois mil anos de foi da partes das muralhas. milhares de feridos milhares de gente presa nos escombros veja na reportagem do filipe. era madrugada muitos dormiam quando terra tremer roupa do corpo foram para rua mesmo com negativas eram 4:15 da manhã no local mil não tiveram nem tempo de como filho um bebê retirado já sem vida do as ruínas o tremor de magnitude 7.8 uma 1 é considerado raso para se ter uma ideia da força especialistas afirma que o impacto foi equivalente 32 bombas de hiro tarde terra voltou tremer era outro forte de magni 7.5 esse repórter interrompeu ao vivo para ajudar uma mãe com duas ele peg mais velha no colo para ao loca depois mais correria outros epicentro foi nos arredo da cidade de turca gás anterp perto da com síria esse mapa mostra escala de intensidade vários países vizinhos sentiram abalo na síria o terremoto agravou crise humanitária por 12 anos d guerra civil entre as cidades mais afetadas está lento antiga capital econômica as que já estavam danificadas pelos bombardeios não aos tremo equipes de resgate se no ritmoé em silêncio lutavam para o socorro. em meio tantas mortes cenas que trazem um pouco de alívio começa menininha resgatada com vida outro grande desafio para as equipes de resgate são as baixas míni essa semana na região deve ser de menos seis graus é uma corrida contra. entrevista rádio rafa contou que precisou fugir às pressas da atingida. venho falando tá ambulâncias avião do exército nós chegamos ver sobrevoando sobre cidade eu estou moro em adana dona fica 200 km do da cidade ao qual foi maior atingida ? aqui na turquia é nesse exato momento eu acabei de chegar no vilarejo dona se có acabamos de chegar aqui vai ser o nosso ponto de como s sua, abrigo aqui. tremores mas, uma , não er vista por lá desde 1939 quando cerca de",Já passa de três mil e quatrocentos o número de mortos no terremoto devastador que atingiu a Turquia e a Síria hoje. #bandjornalismo
1UZNHIrD760,O que se sabe sobre os objetos voadores derrubados | CNN 360°,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,seguindo ainda na seara internacional defesa aérea dos estados unidos derrubou dois objetos não identificados que sobrevoavam o estado do alasca o norte do canadá isso porque já tinha abatido outro são três em uma semana uma análise está em andamento para identificar se os objetos têm relação com esse balão chinês que foi abatido no início da semana na carolina do sul quem vai voltar para falar com gente olha aí mariana já como novamente na tela com o motorista ali também acenando dando um oi aqui para os espectadores do brasil os novais eu gosto de heavy metal bom gostei dele ô mari vamos lá para falar um pouco do que que já se sabe aí dos objetos manda uma saudação pro nosso amigo ali o garotinho que tá lá curtindo cnn lá ai ai acabei de dar um oi hello ai você mas é muito simpáticos mas vamos lá vamos lá yuri vamos falar sobre essa questão que tá chamando atenção do mundo inteiro esses objetos sendo derrubados três em uma semana olha notícia que eu trago agora informação que acabou de sair um jornal afiliado ao partido comunista chinês publicou que as autoridades chinesas avistaram um objeto voador sobrevoando as águas ali na costa da china estão se preparando para derrubar este objeto essa informação foi publicada por esse veículo que é ligado ao partido comunista chinês segundo china seria mais um objeto não identificado mas um objeto voador não identificado agora sobre as águas da china mas só esse veículo gente só tem informação desse veículo até o momento falando sobre os objetos que foram derrubados aqui na américa do norte gente teve dois além chinês tivemos outros dois objetos que foram derrubados um na sexta-feira sobre o alasca aqui nos estados unidos o outro ontem no canadá esses objetos são diferentes do balão por uma série de motivos mas primeiro são menores o balão chinês tem o tamanho de três ônibus o balão derrubado na o objeto derrubado na sexta-feira tinha um tamanho de um carro pequeno informação que gente tem sobre o balão derrubado ontem no canadá é que ele tem um tamanho cilíndrico outras diferença é que esses objetos segundo as autoridades tanto as autoridades americanas quanto as autoridades canadenses estavam em uma altitude que oferecia riscos à aviação civil por isso foram derrubados tão rapidamente o balão chinês estava voando acima do limite da aviação civil agora ainda não se sabe mais informações gente ainda não sabe exatamente ai peço desculpas meu fone caiu no chão depois gente resolve isso mas enfim gente não sabe ainda mais informações porque porque agora equipes de resgate trabalham para recuperar os desses objetos que caíram no mar esses destroços vão para análise uma análise que é feita pelo fbi essa análise deve poder dar mais informações sobre o que são esses objetos esses equipamentos quais os objetivos quem pertencem por isso é muito importante esperar essa análise enquanto isso não acontece o que se tem são especulações aqui os analistas dos estados unidos dizem muito que há o governo americano reforçou o sistema de vigilância aéreo depois de o governo ter recebido críticas pela demora em derrubar o balão chinês o presidente jobim todo o governo americano na verdade se defendeu dizendo que não poderia ter derrubado esse objeto antes que isso ofereceria riscos mas recebeu sim críticas da oposição além da crise diplomática com china que presença desse balão causou ouve também crise doméstica agora depois que estiver depois desse acidente do balão chinês mais esses dois objetos avistados aqui na américa do norte agora essa informação da china gente segue acompanhando esse assunto yuri de volta com você não vai perder não que é caro custa caro perder um desses valeu mari obrigado,A defesa aérea dos Estados Unidos derrubou dois objetos não identificados que sobrevoavam o estado do Alaska e o norte do Canadá. Uma análise está em andamento para identificar se os objetos têm relação com o balão chinês abatido no início da semana. #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube.ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:Podcasts: https://www.cnnbrasil.com.br/podcasts/Newsletters: https://newsletter.cnnbrasil.com.brFacebook: https://www.facebook.com/cnnbrasilTwitter: https://www.twitter.com/cnnbrasilInstagram: https://www.instagram.com/cnnbrasil
aMkECFekF5Y,Ovni: EUA derrubam objeto voador não identificado que voava sobre o Alasca,UCVFbXI6Gu8U2f9Gjtxw4A-Q,UOL,o porta-voz do conselho de segurança nacional dos estados unidos john kirby confirmou que um caça derrubou nesta sexta-feira um objeto não identificado sobre o alasca após uma ordem do presidente johnson sim o presidente com certeza ele estava envolvido nessa decisão ele ordenou por recomendação dos líderes do pentágono ele queria que fosse abatido fizeram isso usaram aviões de combate designados para o comando do norte dos estados unidos o pentágono terá mais dizer detalhes mais tarde estamos chamando isso de objeto porque essa é melhor discrição agora não sabemos quem é o dono se é de algum governo corporativo ou de propriedade privada nós simplesmente não sabemos o guarda segundo porta-voz o objeto voava cerca de 40 mil pés era muito menor que o grande balão chinês que cruzou nos estados unidos na semana passada antes de ser derrubado por um caça na costa da atlântico o ideal entendemos o propósito completo não temos nenhuma informação que confirme um propósito declarado para este objeto esperamos ser capazes de recuperar os destroços uma vez que caíram não apenas dentro do nosso espaço territorial mas no que acreditamos será água congelada portanto no esforço de recuperação vai ser feito durante o pronunciamento quibe também confirmou que biden vai viajar este mês polônia uma aliada da otan para o primeiro aniversário da invasão russa da ucrânia,"Ontem, os EUA também anunciaram a derrubada de um objeto voador no Alasca, a pedido do presidente Joe Biden, que considerou que o ovni poderia ser uma ameaça razoável para a aviação. Não há ainda informações sobre a origem do objeto, se pertence a um Estado ou uma empresa. O presidente ordenou às forças militares que derrubassem o objeto, declarou o porta-voz do Conselho de Segurança Nacional, John Kirby. O incidente ocorreu por volta das 19h30 (16h30 no horário de Brasília). Segundo Kirby, o objeto tinha o tamanho aproximado de um carro pequeno e voava a cerca de 12 mil metros. Ainda conforme o comunicado dos EUA, o ovni foi abatido próximo à fronteira com o Canadá e caiu.-------------------------Bem-vindo ao Canal UOL! Acompanhe a programação ao vivo e todos os conteúdos com as principais notícias do dia, opinião de colunistas e entrevistas exclusivas sobre os temas mais importantes do momento.** INSCREVA-SE NO CANAL E ATIVE AS NOTIFICAÇÕES: http://bit.ly/2xolCQ2"
IPPmnJf8TC8,Ovnis nos EUA: o que se sabe e ainda não foi revelado,UCauE-yGwb8bJ55BswgrGxAg,exame,no último fim de semana três objetos voadores não identificados foram abatidos nos céus os estados unidos do canadá situação ligou um alerta das autoridades mundiais principalmente por precauções em relações às possíveis aeronaves espiãs do governo chinês eu sou andré martins hoje eu vou contar o que se sabe até agora sobre os óvni sobrevoando os estados unidos aproveite para curtir esse vídeo escrever aqui no canal da exame para ficar sempre por dentro das notícias do brasil do mundo até o momento nada foi confirmado pela china apenas que objeto semelhantes também foram abatidos no território as autoridades americanas afirmaram nesta segunda-feira que os óvnis eram balões mas não revelou qual era origem no domingo segundo pentágono o exército dos estados unidos derrubou um objeto que sobrevoava divisa com canadá em grande altitude este foi o quarto óvni que o governo americano derrubou menos de 10 dias quando sobrevoavam seu território ou do canadá as autoridades americanas afirmaram que o objeto abatido no domingo havia sido rastreado durante um dia não se parecia com o suposto balão de vigilância chinês que foi destruído na costa do atlântico em quatro de fevereiro segundo o funcionário do governo o objeto é descrito como uma estrutura octagonal da qual pendem cordas ela não representaria uma ameaça militar mas sim um risco para aviação civil as relações entre estados unidos china se tornou ainda mais tensa depois que o washington derrubou o primeiro suposto aparelho espionagem chinês que segundo pequim eram dispositivos civil o governo de obaidden reforçou vigilância do espaço aéreo ao mesmo tempo que aumenta o número de excursões aéreas das quais china nega ter conhecimento uma nova onda verde está inundando nossa economia investimentos em energia solar eólica não param de crescer grande promessa ao hidrogênio vixe chega para reduzir drasticamente as emissões de carbono na atmosfera frear o aquecimento global na busca por um mundo mais sustentável um novo mercado foi sendo construído só que existe um segredo por trás de todas essas transformações você pode ser peça fundamental para contribuir para essa engrenagem funcionar,No último fim de semana três objetos voadores não identificados foram abatidos nos céus dos Estados Unidos e do Canadá. A situação ligou o alerta das autoridades mundiais principalmente por preocupações em relação a possíveis aeronaves não tripuladas espiãs do governo chinês.Se inscreva na série Carreira na Economia Verde: https://bit.ly/3K3Wrqn                                                                                                                                                                                                                                                                                                                                                                     Gostou do vídeo? Então não se esqueça de deixar o seu like e se inscrever no canal!📱Siga as nossas redes sociais:                                                                                                                                                                                                                                                                                                                                                                            - Instagram Exame:  @exame                                                                                                                                                                                                                                                                                                                                                                              - Instagram Exame Invest: @exameinvest                                                                                                                                                                                                                                                                                                                                                           - Instagram Exame Academy: @exameacademy                                                                                                                                                                                                                                                                                                                                                - Instagram Exame ESG: @exameesg                                                                                                                                                                                                                                                                                                                                                                  - Se Inscreva no Nosso grupo do Telegram: https://invest.exame.com                                                                                                                                                                                                                                                                                                            - Twitter Exame:  https://twitter.com/exame                                                                                                                                                                                                                                                                                                                                                      - Twitter Exame Invest: https://twitter.com/ExameInvest#ovnis #eua #china
PVQLGrESrJA,Agradeço por mais essa emocionante homenagem!,UC8hGUtfEgvvnp6IaHSAg1OQ,Jair Bolsonaro,minha mão vai desistir agora não perca tua fé ele tarda mas não falha no fim dessa batalha você vai ser vencedor não perca tua fé acredite em você um escolhido do senhor se acalme-se porque deus está no controle conduzindo tua vida você só tem que crer quando deus está com você não tem batalha perdida seja crente seja forte porque não existe sorte capaz todo mundo é seja firme persistente encare vida de frente não perca tua fé sei que você está cansado se sentindo humilhado mas não perca tua fé coração está pulsão você tá vivo respirando não perca tua fé tantas são as provações saiba que as decepções é que nos fazem crescer um deus sabe do teu coração eu choro viro uma oração não perca tua fé se acalme-se que deus está no controle conduzindo tua vida você só tem que crer quando deus está com você não tem batalha perdida seja crente seja forte porque não existe sorte capaz de todo mundo seja firme persistente encare vida de frente não perca tua fé seja firme persistente encare vida de frente não perca tua,
Hq1K0wjf3VM,Pacheco: pedido de CPI sobre atos de 8 de janeiro é válido e pode ser assinado pelos novos senadores,UCLgti7NuK0RuW9wty-fxPjQ,TV Senado,manter vale do requerimento instala através da notificação da secretaria geral da mesa aqueles que assinaram o requerimento se ratificam assinatura ali aposta oportunizar os demais senadores que não estavam no mandato eventualmente assinar o requerimento da senadora soletronic cpi alcançando cpi do senado de autorização tonic cujo requerimento está no sistema alcançando o número de assinaturas tendo o fato determinado também haverá leitura como do senador prêmio valério as outras cpis também que do ano passado houve leitura por parte da presidência obviamente depende do exercício das lideranças dos senadores senadores se tem o desejo de continuar havia comissão de parlamentar de inquérito relativamente ao ministério da educação foi uma cpi que foi líder inclusive no plenário havia uma cpi requerida pelo senador eduardo girão relativamente ao crime organizado apuração das circunstâncias de crime organizado especialmente no nordeste que também foi lida por esta presidência não foi instalada em razão da não indicação de membros portanto em relação esse tema da cpis essa é uma dopelino valério senador rogério marinho no decorrer dessa semana nós pretendemos ter todas essas questões equacionadas sobretudo essa que gerou certa dificuldade de interpretação regimental para uma melhor decisão da presidência quanto cpi de autoria desse senadora solar tonico relativamente aos atos do rio de janeiro eu me comprometo com vossa excelências já no decorrer dessa semana em relação todas elas dar o andamento devido estritamente luz do que determina o regimento constituição,"O presidente do Senado, Rodrigo Pacheco, informou nesta terça-feira (14) que mantém válido o requerimento da CPI dos atos de 8 de janeiro, feito pela senadora Soraya Thronicke (União-MS). Como foi apresentado no fim da última legislatura, é preciso que as assinaturas sejam confirmadas e o prazo para adesão dos novos senadores segue aberto. Se confirmado o número mínimo de assinaturas, será feita a leitura do requerimento. #tvsenado #senadofederal #8dejaneiro #invasoesdocongresso"
IN4JqJLXUP4,BAHIA 4X1 ITABUNA | MELHORES MOMENTOS | #BaianãoNaTVE 2023,UC3croy4Mmkr_CpssQihMytw,TVE Bahia,rezende deixadinha para o chaves equatoria não faz o passe no meio biel corta luz do everaldo jacaré thiago passos defende olha o biel recebeu o lançamento entrou na área cruzamento para trás jacaré hebert coloca para fora é escanteio o everaldo reclama de um toque no braço pedindo pênalti de novo rapaz mas agora tem chance de botar em posição de igualdade everaldo deu everaldo camisa nove que pênalti ele entende demais com alexsandro na cobrança bem finalização direta para o gol ela foi para fora mas com perigo hein com perigo assustando o goleiro marcos felipe apareceu deivinho batendo essa falta jovens ô louco jacaré é uma bomba defendeu thiago passos é eu perguntei cadê o jacaré o homem apareceu rodrigo é de longe é de perto de todos os as formas ele tá cobrando cruzamento toque de cabeça pro meio olha o toque pro gol do bahia olha o biel olha o biel cruzamento olha o toque agora se vibra estremece fonte nova torcida tricolor deu everaldo camisa nove chaves cruzamento pro everaldo jacaré limpou batendo conseguiu sobre o paulinho thiago passos depende olha o chaves olha o chaves o futebol desabrochando do equatoriano quer o everaldo tentou o jacaré tentou duas vezes também não deu para o paulinho de novo olha o jacaré limpou junta perna ficou curta depois do thiago passa conseguiu defender alexsandre jogou na área o árbitro marca pênalti no cesinha pênalti no cesinha o artilheiro do campeonato foi derrubado o itabuna tem chance de fazer um golzinho olha o caule condição legal pode cruzar mas bateu pro gol do bahia deu cauli mais uma vez banha não 2023 apoio bete nacional bete dos brasileiros sicoob mais que uma escolha financeira bahia gás saia do aperto gnv é mais para você gnv é bahia gás,"O Bahia não tomou conhecimento do Itabuna e garantiu sua vaga na grande final do Campeonato Baiano 2023.Com dois gols de Everaldo e dois de Cauly, o Tricolor de Aço goleou o Dragão por 4 a 1 e vai em busca de seu 50° título estadual. Já o Itabuna, que descontou com Cesinha, garantiu sua vaga na Copa do Brasil do ano que vem.Com vaga na decisão, o Bahia agora espera o vencedor da outra semifinal, entre Jacuipense e Juazeirense. A TVE é a casa do futebol baiano.#BaianãoNaTVE #Futebol #FutebolBaiano_________Se gostou, inscreva-se no canal e ative as notificações. Publicamos vídeos novos todos os dias da semana retratando a pluralidade do povo baiano.A TVE é sua! É da Bahia."
