video_id,title,transcription,summary,ideal_summary
2Ge6zGd7Gok,Daniel Noboa é eleito presidente do Equador,o equador elegeu seu novo presidente o empresário bilionário daniel noboa venceu o segundo turno presidencial vai governar o país por quase 17 meses completando o mandato do atual presidente guilhermo láo este herdeiro de um império do setor bananeiro venceu luí gonzales pupila do ex-presidente socialista rafael correa com 52% dos votos vai se tornar o presidente mais jovem da história de um país atolado na violência do tráfico de drogas noboa garantiu que vai buscar devolver paz ao equador depois de uma campanha em que oito líderes políticos foram assassinados devolver paz um país voltar dar educação aos jovens poder dar emprego ao número de pessoas que hoje procuram dar tranquilidade às famílias que hoje não podem sair à rua gonzales reconheceu derrota do correísmo que perdeu as eleições presidenciais pela segunda vez consecutiva após anos de popularidade felicitou o novo presidente que chegou ao poder com o apoio das forças de direita apesar de se definir como centro-esquerda al candidato presidente ao candidato agora presidente eleito daniel noboa aos nossos mais sinceros parabéns porque é uma democracia nunca apelamos ao incêndio de uma cidade nunca saímos gritando proposta mais famosa de noboa foi criação de navios prisão para isolar os prisioneiros de suas redes criminosas ele também propõe dinamizar economia com linhas de crédito para pequenas médias empresas pobreza ronda os 27 neste país dolarizado enquanto soma do desemprego do subemprego é de 26% sem maioria absoluta no congresso noboa vai enfrentar dificuldades para concretizar suas reformas,"O Equador elegeu seu novo presidente, o empresário bilionário Daniel Noboa, que governará o país por quase 17 meses. Noboa, herdeiro de um império bananeiro, venceu Luisa González com 52% dos votos e se tornará o presidente mais jovem da história do Equador. Ele prometeu devolver a paz ao país, que sofre com a violência do tráfico de drogas, e propõe a criação de navios-prisão e a dinamização da economia com linhas de crédito para pequenas e médias empresas.","O equador elegeu seu novo presidente, o empresário bilionário daniel noboa, que venceu o segundo turno presidencial e vai governar o país por quase 17 meses completando o mandato do atual presidente guilhermo láo. O herdeiro de um império do setor bananeiro venceu luí gonzales, pupila do ex-presidente socialista rafael correa, com 52% dos votos, e garantiu que vai buscar devolver paz ao país depois de uma campanha em que oito líderes políticos foram assassinados. Rafael Correa venceu as eleições presidenciais pela segunda vez consecutiva após anos de popularidade."
x_Nx7yqRRNo,Israel diz que matou mais um chefe do Hamas; Conselho da ONU deve votar resolução do Brasil,6:33 seguimos juntos ao vivo nesta edição do jornal da manhã na jovem pan por imagem por áudio você que nos acompanha pela maior rede de rádios do país vamos girar nossa reportagem vamos atualizar informações sobre guerra israel anunciou o assassinato à morte de mais um líder do grupo terrorista ramaz informação foi confirmada pelas forças de defesa de israel soria lauand tem todos os detalhes pra gente sobre forma como esse terrorista foi morto soria bom dia dia bom trabalho para você oi colombo bom dia para você também paraa lívia bom dia todos as forças de defesa de israel disseram portanto que um ataque aéreo matou um alto líder do comando do ramaz no sul da faixa de gaza ele seria portanto o chefe regional da inteligência do grupo foi atingido por esse bombardeio segundo o comunicado esse ataque aéreo direcionado matou osama mazini chefe do conselho do ramaz ele era responsável pela negociação dos reféns do ramaz também estava ligado diretamente às atividades terroristas contra israel o exército inclusive chegou utilizar as redes sociais uma publicação no antigo twitter divulgando um vídeo em que mostra o momento dessa explosão explosão que atinge um edifício que estaria portanto osama mazini um vídeo que foi divulgado nas redes sociais mostra o momento dessa explosão além dessa morte de osama mazini no final de semana as forças de defesa de israel já haviam divulgado portanto outras duas mortes de dois outros líderes isso pelo menos são as informações que gente tem de momento os militares disseram que mataram merad abud de merad que era chefe do sistema aéreo do hamas também alad comandante da companhia de uma força de comando de acordo com informações oficiais das forças de defesa de israel alcad em 2005 foi detido depois de um se estro assassinato de civis israelenses foi libertado como parte de troca dos prisioneiros em um vídeo também divulgado nas redes sociais nessa segunda-feira o porta-voz do braço armado do grupo ramaz afirmou que há pelo menos cerca de 200 205 reféns em poder do grupo islâmico palestino ainda acrescentou que não teme uma ofensiva terrestre por parte de israela esses últimos dias sand conversando com gente ao vivo direto de são paulo 6:6 nós seguimos girando nossa reportagem vamos brasília agora porque hoje é um dia ou mais um dia de tentativas no conselho de segurança da onu de tentar estabelecer alguma espécie de regra pro confronto pra guerra entre israel ramá uma sugestão vinda da rússia já foi rechaçada hoje perspectiva de votação da proposta do brasil luciana verdolim tem todos os detalhes pra gente ao vivo direto de brasília bom dia luciana bom trabalho por aí bom dia colombo bom dia todos olha avaliação que se faz dentro do conselho de segurança da onu é que se não houver um uma afirmação aí um um uma declaração de que o ramaz não é foi responsável pelo início dos conflitos também necessidade de uma resposta da comunidade internacional dificilmente essa proposta vai ser aprovada dentro do conselho rússia apresentou uma proposta defendendo necessidade de corredores humanitários de libertação de reféns de cessar fogo imediato mas não cita o ramaz em nenhum momento o que segundo embaixadora dos estados unidos no conselho de segurança da onu passa ideia de que eles estariam dando apoio essa esse de de conflito armado no mundo que isso não pode ser de forma alguma aceito ela disse o seguinte ao não mencionar os estados o o ramaz em qualquer de oportunidade na resolução que foi apresentada no conselho de segurança da onu rússia dá cobertura ao grupo islâmico ignora o terrorismo do hamaz desonra suas vítimas ontem durante votação estados unidos reino unido frança que são integrantes permanentes do conselho de segurança da onu votaram contra essa resolução para aprovar nenhum integrante do grupo permanente pode apresentar aí o seu veto por isso há dificuldade em se aprovar as medidas o brasil que tá na presidência temporária do conselho de segurança vai apresentar hoje um posicionamento levando-se em consideração necessidade da abertura de um corredor humanitário para saída de civis também entrada de medicamentos mantimentos sem mencionar israel o texto brasileiro também deve pedir revogação da ordem de retirada dos civis da faixa de gaza condenar o ramaz por seus ataques israel vale ressaltar que nem o brasil nem onu consideram o ramaz como uma um grupo terrorista por isso até esse ponto há questionamentos por outros países os estados unidos por exemplo defendem necessidade de deixar muito claro esse esse de característica do grupo ramas principalmente lá na faixa de gaza encontra resistência de outros países como rússia que não queria que fosse citado o ramaz em momento nenhum impasse no conselho nova reunião hoje comandada pelo brasil expectativa aqui da diplomacia brasileira é de que hoje pelo menos é se tenha um maior apoio essa proposta com possibilidade de aprovação luciana verdolim ao vivo direto de brasília tentativa do brasil de construir esse caminho aí que não desagrade se não vai agradar que não desagrade nem rúsia especialmente nem russos nem americanos para tentar ver sua proposta aprovada no conselho de segurança da onu os detalhes vão chegar na nossa programação direto de nova york ao longo desta terça-feira liv,"As forças de defesa de Israel anunciaram a morte de mais um líder do Hamas, Osama Mazini, chefe regional de inteligência e negociador de reféns, em um ataque aéreo na Faixa de Gaza. Outros dois líderes do Hamas também foram mortos. Em resposta, o porta-voz do braço armado do Hamas afirmou ter cerca de 200 a 205 reféns e que não teme uma ofensiva terrestre israelense.","Veja o que se sabe sobre a morte de um líder do grupo terrorista ramaz, morto em ataque aéreo. O grupo islâmico ramaz foi atingido por um ataque aéreo direcionado a um líder regional da inteligência do grupo, que era responsável pela negociação dos reféns do grupo. A morte de merad abud foi confirmada pelas forças de defesa de israel, que já haviam divulgado outras duas mortes de dois outros líderes, além da morte de outros dois líderes, segundo o comunicado oficial. O braço armado do grupo ramaz afirmou que há pelo menos cerca de 200 205 reféns em poder do grupo islâmico palestino."
KS2pH7OnR_0,Porta-voz da Defesa de Israel fala de ataque na Faixa de Gaza | Brasil Urgente,"eventos muitos grupos mas, nós aqui um porta-voz do do examesá gente aqui é o roni capila não sei se eu tô pronunciando certo ou não roni é um prazer é falar com o senhor, no momento em que se faz esclarecá princípio até os jornais americanos estavam lá estava andando de um ataque eu tinha í esse hospital onde havia pessoas com cerca de 500 watts eu fiquei sabendo que agora, era uma entrevista coletiva um exército de israel veemente é que esse ataque tem partir de força dos venenos que no momento. momento em que o ataque foi em provas que não estava operando gritamente de forma concreta dessa região atacada, é um prazer falar com o senhor deus porque eu acho que agora, as são mais fundamentais do que tudo que tá vendo uma reação muito grande no mundo árabe contra esse ataque quem quer que tenha desencadeado esse ataque vai sofrer parece muito mais típico do grupo um ataque aí porque um estado constituído que não faria da ba dessas mas, guerra é guerra importante gente perguntar pois não o que que você pode dizer, para gente respeito desse ataque. . . praticamente quanto é bem mais de 4 3, horas meia aqui nos outros pra eles estamos analisando o sistemas de operação nesta guerra contra o romance ele inimigo lançou vários foguetes israel as decimal foguetes que deram curtos ele graça todos os mortos que você estava agora, informando estamos falando de que na última guerra contra farmácia nacionalidade, 2014. tirar um cortos neste caso uma oficial de inteligência nas forças defesa de israel outras fontes inteligência também é informaram que foram foguetes lançados por agirl p outros de níngura maneira tenemos nenhum de objetivo como um hospital comum, no objetivo das forças defesa de israel estamos indo tudo para minimizar o máximo o daniels, na fase de graça maximizar os terroristas na fase de gato olha o que o roni tá dizendo é que simplesmente atacou que grupos da região estavam atacando israel que um desses foguetes ele foi curto ? ele se quebrou o culto quer dizer foi o culto acabou caindo em cima do hospital vai se saber se foi o culto também com o objetivo ? talvez até para desestabilizar paz na região o grupo. terrorista é bem possível que façam uma coisa dessa , não entendo normal ser realizado por um estado constituído como estava de israel que vive guerra desde que nasceu conhece os códigos de guerra sabe o que são as humanitárias de um ataque ao hospital alguma coisa que parece meio clara quando o ataque terrorista do rabassa israel já coloca em dúvida porque desse ataque porque israel estava chegando um acordo já com arábia saudita para se estabilizar se paz da região não é verdade agora, de repente esse ataque esse hospital você acha que isso foi um erro de quem atirou, esses o que pode ter sido intencional por parte das islâmica que vocês exerce israel como autore desses mísseis que não chegaram em territórios caíram em território palestino. acham que pode ter sido intencional. acham que pode ter sido intencional. retrata um nego do nego que ele se que os foguetes que eram curtos na faixa do garça pegando nesse hospital pero tem que ter em conta que se israel não, podia ser defesa civil se israel no outro dia essa defesa aérea ele o objetivo da palestina neste caso também de camaço quando eles lançaram foguetes israelitas dos grupos tá ruim terroristas esquerdo geá falando tudo o tempo todo tempo me traz isenção está comê antes sua exército para sua ã civil formamento sua defesa para defender sociedade. para defender sua, da tina pa sua armamento da tina para . p informação como é que isso pode ser provado como é que vai ser aprovado. das forças armadas israel para forças referencial para atender esse esse confirmação que acabou de passar para vocês estamos buscando essa informação etc numa imagem neste momento o que essa informação esse tempo está em publicada meu twitter twitter arroba que está da imagem @capital, capitão fonseca plano com k aí vai estar, italiano. as forças do exército lourenço vão divulg somente o ramais todos terroristas eles falaram foi israel, porque. eles não tem nenhum de compromisso eu coloquei nos outros chamamos nos teus valores nós somos sens várias horas essa agora, vai demorar um tempo mas, sacar informação pelo esse loco sucedeu esse ou você pode caminhar , ressuscitas oficiais nesta mesma momento. que eu não sei se esse vídeo você poderia confirmar cadê o vídeo que pode ser o vídeo que o roni tá falando ó esse seria o momento do ataque de início que o míssil teria o objetivo de atingir o estado de israel que caiu na faixa de galo seria este um","O Conselho de Segurança da ONU discute a guerra entre Israel e Hamas, com uma proposta russa de cessar-fogo e corredores humanitários sendo rejeitada por não citar o Hamas. O Brasil, na presidência temporária, apresentará uma proposta que pede a abertura de corredores humanitários e a revogação da ordem de retirada de civis de Gaza, além de condenar o Hamas, buscando apoio sem desagradar Rússia e EUA.","Entenda o que é o ataque terrorista do rabassa israel ao Hospital Sírio Sírio (HIST) e o que pode ter sido intencional por parte das islâmicas. O ataque ocorreu em um hospital onde havia pessoas com cerca de 500 watts, e que não foi atingido por foguetes iranianos. A Turquia, que é um dos países mais afetados pelo ataque terrorista, foi alvo de uma série de atentados que foram lançados por grupos islâmicos, que não chegaram em território palestino. O que se sabe é que o ataque foi intencional, e o objetivo é minimizar o máximo o daniels."
ar2bHDjoIGg,O QUE HÁ POR TRÁS DA EXPULSÃO DE RAQUEL DA FAZENDA,"quem perde mais com saída de raquel xerazade de fazenda hein pioa o programa o público record eu vou responder essa pergunta aqui para vocês mas antes peço que vocês deem um like no vídeo se inscrevam no canal tá combinado vamos lá raquel xaz da fazenda puxa vida como é que uma coisa dessa foi acontecer será que isso faz algum sentido quer dizer grande favorita o prêmio de r 1,5 milhão deais fora do jogo o programa perde muito porque fica sem sua principal atração dessa temporada como eu já havia profetizado aqui no lado b numa crônica anterior direção se arrependeu de tê-la convidado porque raquel shirzad roubou cena pessoal ninguém esperava ela deixou todos em segundo plano inclusive própria apresentadora do programa principalmente o dono quer dizer o o diretor em sua megalomania esse diretor acha que ele é o todo-poderoso que ele escolhe quem entra quem fica quem sai tudo é claro na base da manipulação psicológica dos participantes que se submetem tudo em troca de dinheiro até aí tudo bem porque esse é o jogo quem entra lá sabe como é que as coisas devem funcionar quais são as regras só que no caso da raquel uma jornalista acostumada lidar com pautas cabeludas entrevistados realmente poderosos essa regra de indução dominação não colou raquel vinha mandando na fazenda essa que é verdade numa espécie deam manipulação complicado de entender isso mas eu explico na cabeça dela passava seguinte seguinte ideia eles pensam que manipulam as minhas emoções só que eu sou mais inteligente do que eles é que vou manipular as emoções deles um duelo de inteligência emocional isso era ótimo pro jogo mas agora sem ela o que que foi que aconteceu desde primeira semana produção estava à espera de um motivo para enquadrar pioa baixar bolinha dela chama ovar agrediu fisicamente ou não agrediu fisicamente para o diretor situação flagrada pelas câmeras do programa se tornou desculpa perfeita para produção se livrar dela ruim para raquel que não terá mais chance de faturar o prêmio de vencer competição péssimo para o programa que dá um tiro no pé expulsando principal participante aquela que estava dando realmente o que falar com certeza record também vai perder muito por exemplo haverá cancelamentos no play plus haverá queda na audiência que já era pifia o mais grave de tudo novamente credibilidade colocada em cheque o que aconteceu lá que raquel brigou com fazendeira da semana teria inteligente carismática comunicativa raquel xerazad caído na armadilha da soberba é uma situação tão absurda que acontece lá que o último dar notícia é o próprio reality é verdade quem assiste o programa à noite já viu tudo na mídia durante o dia quer dizer é um programa que está sempre atrasado bom respondendo à pergunta inicial todos perdem com saída da raquel xerazad de fazenda todos record própria raquel o público quem ganha hein quem ganha é ser simples todos os outros peões participantes porque com presença dela que tava monopolizando as atenções chance de eles ganharem era mínima agora todos terão as sua oportunidade gente se fala na próxima crônica tchau pessoal","Um porta-voz do exército de Israel refutou a versão de um ataque a hospital que resultou em cerca de 500 mortes, afirmando que foguetes lançados por grupos da região ficaram curtos e caíram sobre o hospital. Ele enfatizou que o ataque não foi realizado por Israel, que minimiza baixas civis. A alegação busca desestabilizar a paz na região e culpabilizar Israel, que opera em guerra desde sua fundação e conhece os códigos humanitários.","Quem perde mais com a saída de raquel xerazade de fazenda? O programa perde muito porque fica sem a principal atração da temporada, a Raquel Xerazad, e o público record, que perdeu muito por causa da manipulação psicológica dos participantes, que se submetem a troca de dinheiro em troca de um prêmio de R 1,5 milhão deais. O programa perdeu muito porque ficou sem sua principal atração, a apresentadora, que roubou cena pessoal."
PWVxXBfbLXg,Bases dos Estados Unidos são atacadas fora de área da guerra em Israel | Brasil Urgente,"novidade agora, que bases são de território de conflito varão de novo direto de nova york não se sabe se tem vagas ou não numa dessas tentativas de ataque mísseis foram por art naval norte-americana por uma ã bases atacado bases atacadas ag nesse exato momento que pode mudar completamente o rumo da guerra com o irã parece que tá metido o bicho também louco por entrar desse conflito pois não barão. acabou de assumir o ataque justamente essa base é base aérea de alçar é uma base que funciona não só para força mas, forças internacionais segundo informação que gente tem é que os foguetes drones foram usados contra essa base é o mesmo grupo que atacou forç americanas na síria também no iraque , o grupo islâmi iraque assumiu ter atacado essa base chamada é uma base aérea dos estados unidos agora, pouco no outro numa outã o i m um destrói ele no navio de guerra americana chegou até mandar mensagem imagem aí do navio ele acabou í partiram do mm é esse o navio é esse é o destrói era que obse passagem desses mísseis pelos radares conseguiu esses mísse pena , essa informação de. momento ele teriam ser disparados por um grupo chamado grupos que tem o apoio do irã , são dois lugares diferentes datena além da crise que continua ali entre israel para isso aquilo que não é ameaça de enviar cartas ultrassônicos que não. por isso que tem uma á coisa , acima de 9.000 km que nunca foram usados em nenhum lugar o débora vai com mais","A saída de Raquel Sherazade do reality show ""A Fazenda"" é vista como uma perda para o programa e para o público, já que ela era a principal atração. O comentarista sugere que a produção se arrependeu de tê-la convidado e que a expulsão foi uma desculpa para se livrar dela, que ""roubou a cena"" e ""manipulava as emoções"" da direção. Ele prevê queda de audiência e cancelamentos do Play Plus, com a credibilidade da Record em cheque.","O grupo islâmi iraque assumiu o ataque a uma base aérea dos estados unidos. A base aérea de alçar é uma base que funciona não só para força mas, forças internacionais segundo informação que gente tem é que os foguetes drones foram usados contra essa base, que é o mesmo grupo que atacou forç americanas na síria e no iraquiano. A partir de um momento em que o ataque foi disparado por um grupo chamado grupos que tem o apoio do irã, o débora vai com mais de 9.000 km."
IBKjD4cPWAw,Veja imagens dos ataques de milicianos que destruíram 35 ônibus no Rio de Janeiro,dentro do brt ó mandaram parar o brt tacar fogo aí ó aí ó aqui em cosmen rapaziada atividade mano mel me agarraram mano me botaram pr fora do carro mano che de mar tacaram fogo no ônibus mano caral bagulho doido mano vai explodir essa man como é que eu tô aí mano não deu tempo de pegar nada só bagulho mano bagulho doido mano é bagulho doido aí ó melissa botaram para ralar geral os passageiros eita olha isso olha não tem um não ó tem mais são dois ônibus ou três olha isso gente misericórdia pera aí mãe misericórdia tudo sem passar nada ven aí ó tacaram fogo no ônibus aqui ó estamos tentando passar não dá passar não aqui o ônibus aí ó aqui em frente fazenda aí ó vou voltar pr casa volta ó lá redem de fogo nem o bombeiro tá vindo é pertinho aqui do do do bombeiro man á ônibus voltando agora aqui na caixa morra ó tá voltando aqui na caixa do recanto do sabiar ó estão voltando daqui aqui ó tinham botado fogo aqui na caixa morra os ônibus aqui tudo voltando pra garagem ó ó bem que eu não deixei minha mochila lá filho caraca aí ó acontecendo agora cada de mela ó tacando o fogo na na linha t07 ó gerdal já era filho é o carro do boi se,"Um vídeo chocante mostra o incêndio de ônibus do BRT na Zona Oeste do Rio de Janeiro, com passageiros sendo obrigados a descer rapidamente. O incidente, que envolveu pelo menos dois ou três ônibus, e possivelmente um trem, gerou pânico e cenas de destruição. O narrador relata o caos, com ruas bloqueadas e a sensação de que os ônibus vão explodir, sem a presença de bombeiros.","Entenda o que aconteceu com o brt tacando fogo no ônibus da cidade de São Paulo. A polícia mandou parar o Brt tacar fogo na linha T07, em frente à sede do BRT, no Rio Grande do Sul, e apagaram a luz do fogo. O carro do governo do estado, o BCR, tacaram fogo em um ônibus da região metropolitana de Curitiba, que estava apagado, e o carro da Polícia Militar, que apagava o fogo. Os passageiros eitam olham para o lado de fora do ônibus."
T9za6RijUWI,A guerra nas fronteiras do Brasil | COLUNA DE MARIA CRISTINA FERNANDES,"o terror na zona oeste do rio que levou milicianos até ar fogo 35 ônibus alguns deles ainda com passageiros também um trem mostra o impasse da política nacional de segurança pública o brasil vai bem na presidência do conselho de segurança das nações unidas mas sua legitimidade doméstica como mediador da paz no oriente médio depende da capacidade de reproduzi-la internamente o problema da violência no rio de janeiro termina sendo um problema do brasil nós temos um problema crônico de enfrentamento ao crime organizado liberação de venda de arma nesse país de forma atabalhoada ela fez com que o crime organizado se apoderasse de uma quantidade de um arsenal que ele não tinha antes ele pode comprar no mercado o ministério da justiça informe que taxa de homicídios é declinante preensão de armas dobr aquela de bens do crime organizado foi multiplicada por 10 do ano passado para cá mas dimensão da violência no brasil é tamanha que redução precisa ser continuada por um longo período para fazer para se fazer sentir com 2,7 da população do planeta o brasil tem 20,4 dos homicídios no mundo é o maior número absoluto de homicídios do planeta oitava taxa de homicídios por 100.000 habitantes nenhum dos 10 países mais violentos está em guerra com outro país guerra é interna com cartéis de drogas do crime organizado dificuldade de o brasil ter uma política nacional de segurança pública é autonomia federativa dos estados o rio por exemplo nem secretário de segurança tem quem comanda área é assembleia legislativa que tem deputados com vínculos com crime organizado quem poderia fazer o controle da atividade policial porque é investido pela constituição para isso é o ministério público mas é difícil encontrar um procurador que queira colocar mão nessa cumbuca dirá agora que nem pgr nem procurador-geral da república o país tem o presidente lula descarta intervenção federal ou uma operação de garantia da lei da ordem sobrou ampliar operação que já está em curso nas fronteiras operação ágata para expandir atuação das forças armadas em portos aeroportos além das estradas colocar o coaf que é o conselho de controle de atividades financeiras para tentar asfixiar o crime as forças armadas tentaram resistir você viu o que aconteceu nas forças armadas o roubo de metralhadoras o roubo de fuzis ou seja estava onde tava chegando na mão do crime organizado mas descoberta da participação de militares no furto de armas do próprio exército que tinham como destino o crime organizado as pressiona colaborar para mostrar que o não está caminho da mexican ou seja o avanço do crime organizado sobre as instituições civis militares","O terror na Zona Oeste do Rio, com milicianos incendiando 35 ônibus e um trem, revela o impasse na política de segurança pública do Brasil. O problema crônico de enfrentamento ao crime organizado é agravado pela liberação desordenada de armas, que armou ainda mais os criminosos. Apesar da redução na taxa de homicídios e aumento na apreensão de armas, a dimensão da violência no país é tamanha que a intervenção federal é descartada, restando ampliar a operação Ágata nas fronteiras e usar o COAF para asfixiar o crime financeiramente.",O problema da violência no Rio de Janeiro termina sendo um problema do brasil. A liberação de venda de armas nesse país de forma atabalhoada fez com que o crime organizado se apoderasse de uma quantidade de arsenal que ele não tinha antes. O Ministério da Justiça informe que taxa de homicídios é declinante e apreensão de bens do crime organizado foi multiplicada por 10 do ano passado para cá.
I6Zz-QYnuqk,Lula reúne base aliada da Câmara e ministros desconversam sobre mudança de meta fiscal,em brasília o presidente lula se reuniu com deputados da base aliada ministros desconversaram sobre mudança da meta fiscal o repórter afonso marangoni está no congresso nacional tem os detalhes boa noite afonso boa noite fernanda boa noite todos pois é essa reunião foi da coalizão de governo que dá sustentação portanto ao governo do presidente lula ali esteve presente várias figuras importantes como o ministro da fazenda fernando haddad ministra do planejamento orçamento simone tebt outros nomes do alto escalão do governo federal bom aqui do congresso nacional da câmara dos deputados foram vários líderes partidários inclusive representantes do união brasil do progressistas também do republicanos que integram ali base de sustentação do governo lula o ministro alexandre padilha que é das relações institucionais inclusive saudou entrada definitiva de republicanos progressistas nesta coalizão do governo nesta frente ampla que ele denominou aqui na câmara dos deputados foi portanto uma reunião muito grande no palácio do planalto discutido vários temas o presidente lula cobrou destes líderes partidários aprovação de projetos que aumentem arrecadação do governo federal isso em meio essas discussões que está tendo sobre meta fiscal se vai ser de déficit zero ou não o ministro alexandre padilha também falou sobre esse tema disse que de fato prioridade agora é aprovar projetos aqui no congresso que em sejem na arrecadação é maior para o governo federal para que ele possa portanto cumprir os objetivos pactuados ele negou o alexandre padilho que se discuta neste momento mudança na meta de déficit zero o que gente sabe ouvindo aqui os líderes partidários é que esse ponto foi colocado é mais de uma vez que é necessário aprovar aação de medidas arre arrecadatórios aqui no congresso nacional para que se possa avaliar com mais clareza o quadro como vai ficar se vai portanto ter uma questão sobre essa meta de déficit zero será mantida ou não é importante também falar que o relator do orçamento o deputado danilo forte do união brasil ele se manifestou mais de uma vez sobre essa questão da meta fiscal do déficit zero falou que está à disposição do governo para negociar uma meta que seja realista que dê para portanto executar projetos importantes para o país também teve essa fala importante do relator do orçamento gente segue aqui no congresso acompanhando todos os desdobramentos agora voltamos ao estúdio,"Em Brasília, o presidente Lula se reuniu com deputados da base aliada e ministros, onde cobrou a aprovação de projetos que aumentem a arrecadação do governo federal. O ministro Alexandre Padilha negou que se discuta a mudança na meta de déficit zero, mas líderes partidários afirmam que é necessário aprovar medidas arrecadatórias para avaliar a manutenção da meta. O relator do orçamento, Danilo Forte, se mostrou à disposição para negociar uma meta realista.","Durante reunião, presidente lula se reuniu com deputados da base aliada e ministros desconversaram sobre mudança da meta fiscal. Ministros da Fazenda, da Fazenda e do Planejamento, falaram sobre a questão da meta de déficit zero, mas negaram que a meta seja mantida. A reunião foi da coalizão de governo que dá sustentação ao governo lula. O ministro da Fazenda fernando haddad, do planejamento orçamento e simone tebt, também falou sobre o tema. O relator do orçamento, deputado danilo forte do união brasil, disse que está à disposição do governo para negociar uma meta realista que dê para portanto executar projetos importantes."
ODAaTORGzwg,Morre a atriz Elizângela aos 68 anos | Brasil Urgente,"do boca juniors do fluminense mas, débora raposo me alerta que existe uma informação de momento de matriz que acabou morrendo o que que aconteceu. agora, morte da atriz elisângela o mai como elisângela atriz consagrada da tv globo por dive morreu faleceu hoje em no estad rio de janeiro informação que gente teve da de guapimir ela teve uma parada foi pelo samu na no caminho, para o hospital também na unidade de saúde fizeram várias tentativas de animação mas, infelizmente, não. em guapimirim por sequelas respiratórias que ela teve da covid lucas. jovem ? gente não precisa eu não tenho informação aqui da idade dela mas, não precisa de muita coisa para saber você tem você tem 68 anos o pessoal me alerta aqui 68 olha é muito jovem gente lamenta bastante uma perda grande viu clara gente lamenta bastante.","A atriz consagrada Elisângela faleceu hoje aos 68 anos no Rio de Janeiro, após sofrer uma parada cardiorrespiratória em Guapimirim. Apesar das tentativas de reanimação, ela não resistiu às sequelas respiratórias da COVID-19.","A atriz elisângela, que morreu no Rio de Janeiro por sequelas respiratórias da covid lucas, foi transferida para o hospital de Guapimirim por complicações respiratórias. A informação de que ela tinha 68 anos, não precisa de muita informação para saber a idade da atriz."
jljGEkuFszk,Ana Hickmann presta queixa e acusa marido de agressão durante briga em SP | AGORA CNN,vamos falar agora sobre ex-modelo apresentadora ana hickman ela fez um boletim de ocorrência contra o marido alexandre correa por lesão corporal violência doméstica depois de ser agredida ana foi até o hospital precisou ter o braço esquerdo imobilizado o caso foi registrado ontem na delegacia de itu no interior de são paulo de acordo com o boletim de ocorrência polícia militar foi chamada para ir ao condomínio onde vive o casal ana teria cont aos poliis que estava conversando com o filho de 10 anos quando alexandre ouviu não gostou do conteúdo começou uma discussão ainda de acordo com o registro do boletim de ocorrência alexandre empurrou na hickman contra parede ameaçou dar cabeçadas ao tentar pegar o celular que estava em cima da mesa alexandre fechou porta da cozinha atingindo ana hickman no braço em nota assessoria da apresentadora confirmou entendimento entre ela o marido que polícia foi acionada para esclarecimento dos fatos ana rickman agradeceu o carinho solidariedade dos fãs informou que está em casa bem felizmente não sofreu maiores consequências em sua integridade física cnn tenta contato com alexandre correa,"A ex-modelo e apresentadora Ana Hickmann registrou um boletim de ocorrência contra o marido, Alexandre Correa, por lesão corporal e violência doméstica. Ana Hickmann, que precisou imobilizar o braço esquerdo após ser agredida, relatou à polícia que Alexandre a empurrou contra a parede e ameaçou dar cabeçadas durante uma discussão, e que ele teria fechado a porta da cozinha atingindo seu braço. A assessoria da apresentadora confirmou o incidente e que ela está bem em casa.",A ex-modelo Ana Hickman fez boletim de ocorrência contra o marido alexandre correa por lesão corporal e violência doméstica. A apresentadora foi até o hospital e precisou ter o braço esquerdo imobilizado. O caso foi registrado ontem na delegacia de itu no interior de são paulo. Polícia Militar foi chamada para ir ao condomínio onde vive o casal.
