video_id,title,channelId,channelTitle,transcription,description
62NbgYcCihc,ULTIMAS NOTÍCIAS: MOTORISTA ALINE FÜCHTER (OURIQUES) SEGUE INTERNADA NO HOSPITAL EM P. E LACERDA.,UCAlPLilO9iHGzNc_geIFf_g,TV Guaporei - Pontes e Lacerda,e está até circulando uma notícia falsa de que a caminhoneira Aline Ouriques teria falecido mas nada disso a nossa equipe de reportagens veio até o Hospital Santa Casa em Pontes Lacerda e aqui nós conversamos ali com um profissional e ele nos informou que o estado de saúde da mesma é estável Ela está com machucados no rosto braço perna e neste momento encontra-se aqui no box de emergência passando por uma avaliação médica recebendo atendimento ela é famosa mídias sociais pela internet afora tem milhares de seguidores 32 anos de idade natural de Tubarão Santa Catarina se envolveu em um acidente na BR 174 entre os municípios de Pontes e Lacerda e Porto Esperidião segundo o que foi levantado estourou a campana da roda de uma carreta que ia na sua frente ela para não bater na traseira desviou pegou a pista contrária Mas vinha uma outra carreta e acabou aí se chocando e o acidente foi registrado ela foi socorrida pela própria Polícia Rodoviária Federal e está aqui no Hospital Santa Casa em Pontes Lacerda vamos estar acompanhando de perto este caso mas ficando desde já na torcida pela sua recuperação com imagem de Antônio Carlos donibiu para o Record Notícias,
nziZTO3J7XM,Meteoro cai no Triangulo Mineiro em Minas Gerais,UC8ia0dtW3jg2vsRuh2eZV5Q,Blog da Cidade The,e [Música] a entrada de um meteoro na atmosfera da terra foi vista por moradores do Triângulo Mineiro e alto Paranaíba na noite de sexta-feira dia Quatorze de Janeiro de 2022 estudos para analisar o local da queda já foram iniciados e o fenômeno foi relatado por moradores de Uberlândia Patos de Minas Nova Ponte Santa Juliana Pedrinópolis e Perdizes nas redes sociais segundo alguns depoimentos um rastro de luz foi deixado no céu seguido de um estrondo de acordo com o coordenador do Observatório de astronomia de Patos de Minas Gilberto do Monte estações de outros estados também registraram a entrada a hipótese de que algum fragmento tenha chegado ao solo começou a ser estudada o coordenador do Observatório também informou que profissionais da Rede Brasileira de observação de meteoros já estão juntando as imagens para calcular através da triangulação a rota e traçará possível região da queda é mais informações a qualquer momento aqui no blog da cidade,Meteoro cai no Triangulo Mineiro em Minas Gerais moradores de Pastos de Minas e Uberlândia  viram o fenômeno
wSuPqy2ziyE,"Ex-assessor e amigo de Bolsonaro confirma esquema de rachadinhas à Veja, mas depois desmente",UCNl_i-ggJbZNyOLlhE7yyhw,Jornal da Gazeta,o assessor e amigo do presidente bolsonaro afirmou à revista Veja que havia rachadinha no gabinete do político quando ele era deputado federal o esquema também teria acontecido nos gabinetes dos filhos Carlos e Flávio segundo Valdir Ferraz quem comandava arrecadação ilegal de dinheiro dos funcionários era a ex-mulher de bolsonaro e a reportagem da revista Veja apresentou conversas com Valdir Ferraz ele é amigo de 30 anos e esse assessor do presidente Jair bolsonaro agora do pl na campanha presidencial de 2018 segundo relato que fez advogada Ana Cristina Valle ex-mulher do presidente organizou e comandou arrecadação e regular de parte dos salários dos Servidores a prática que configura o crime de Peculato É também conhecida como rachadinha de acordo com a reportagem o esquema relatado por Valdir acontecia nos gabinetes do então deputado federal Jair bolsonaro e dos filhos o atual Senador Flávio bolsonaro do pl quando era deputado estadual do Rio de Janeiro e do vereador Carlos bolsonaro do republicanos aqui no carro por causa ele faz fez a festa aí é Eu já descobri depois que o YouTube aí já fez a barba ontem e agora tá aí eu acho que ela que fazer mas quem é que sinal e aquelas para o batom na cueca como é que vai explicar a E aí o meu problema é é porque não sabe eu tenho certeza que não sabia o ex-assessor detalhe ainda Como funcionava rachadinha nos gabinetes da família conhecido como jacaré que nem o pai nem os filhos sabiam do esquema e que quando o presidente descobriu ficou desesperado e que ele foi traído pela ex-mulher do presidente afirmou também que Ana Cristina ainda hoje faz chantagem com bolsonaro e chega algumas vezes aparecer ao lado de apoiadores no cercadinho na porta do Palácio da Alvorada segundo o amigo do chefe do executivo quem assumiu o esquema dos rachadinhos como a saída da ex-mulher foi Fabrício Queiroz sem que bolsonaro soubesse Fabrício Queiroz chegou a ser preso investigação O Cadinho em junho de 2020 e solto em março do ano passado o Ministério Público investiga as denúncias a estimativa é que são no gabinete de Flávio bolsonaro na alerj 2300000 reais tenham sido movimentados no esquema o agora Senador nega as acusações de ser vítima de perseguição e divulgou um vídeo para desmentir a reportagem da Veja e a revista Veja deste final de semana traz na capa o Valdir Ferraz tem um amigo da família sempre esteve junto conosco onde ele supostamente Diz que tinha conhecimento de uma série de problemas meu gabinete da minha família e isso não é verdade a defesa do vereador Carlos bolsonaro disse que ele não iria se manifestar já Ana Cristina Valle negou todas as acusações e classificou a denúncia como fantasiosa nas redes sociais Valdir Ferraz disse que jamais Soube de algo que tem havido rachadinha em que a reportagem deturpou as declarações que retratavam o que já tinha saído na imprensa o Palácio do Planalto também não se pronunciou,"Um ex-assessor e amigo do Presidente Bolsonaro afirmou à revista Veja que havia rachadinha no gabinete do político quando ele era Deputado Federal. O esquema também teria acontecido nos gabinetes dos filhos Carlos e Flávio. Segundo Waldyr Ferraz, quem comandava a arrecadação ilegal de dinheiro dos funcionários era a ex-mulher de Bolsonaro."
zc4-SIYxYns,Desmoronamento em obra do Metrô interdita marginal Tietê,UCwVmZjJwkCUCOes5_eAIebg,Fala Brasil,e nós vamos agora as informações do helicóptero da Rede Record porque parte de uma obra do metrô desmoronou agora a pouco e interditou um trecho da Marginal Tietê em São Paulo as informações são do comandante o Hamilton Comandante Bom dia e Olha Mariana um excelente dia para você um bom dia para todos neste momento ao vivo agora batida Marginal do Rio Tietê Está desabando a pista local a gente mostrou agora essa terra toda que você fez a banda é debaixo da Marginal do Rio Tietê ou até pedir para Tia Gabi um pouquinho só mas sem perder a imagem a mais não está completamente interditada Olha só lá embaixo aparece o rio na verdade é agora o rio o rio Tietê passando aqui por onde era obra do metrô a gente vê a água passando com muita intensidade a formação Inicial viu Mariane Sérgio é que durante a obra aqui da linha 6-laranja o tatuzão como é conhecido aquela máquina que vai fazer um buraco do metrô acabou atingido o leito do rio e aí com essa com essa parte atingida a obra acabou toda alagando e neste momento as três faixas Pelo menos você vê do outro lado da Marginal do Rio Tietê também aí com bastante água e aí pelo menos três faixas da pista local não perder aquela mais gente água podem desabar a qualquer momento a gente postou agora pouco aí ao vivo né parte ali do solo por debaixo da Marginal já desabando e a qualquer momento infelizmente a E aí essas três pistas locais da Marginal do Rio Tietê por conta deste problema na linha 6-laranja que a linha do metrô que está sendo construída por debaixo da Marginal do Tietê pessoal entender que tá em casa por baixo do Rio passarinho ali essa linha salve estava acontecendo e felizmente o tatuzão que aquela máquina que faz o buraco acabou atingindo o leito do rio e toda essa água do rio Tietê está se espalhando agora pela obra aí da linha 6 Mariana tem alguma informação sobre funcionários feridos nessa nesse desabamento e olha a sério essa informação ainda não chegou para nós isso aqui é ficar pode acontecer é exatamente agora faz alguns minutos apenas Inclusive a Marginal do Rio Tietê foi interditado as peças e os motoristas que estavam aí no sentido da Zona Leste São Paulo que justamente isso agora próximo à Ponte do Piqueri eles tiveram que fazer uma manobra na contramão estão aos poucos deixando aqui abaixo do Rio Tietê ela está completamente interditada Inclusive a gente não sabe ainda sem não terão que interditar também o outro lado viu Sergio porque o Rio está passando agora por debaixo aí é da Marginal do Rio Tietê EA já atingiu os dois lados dessa obra da linha 6 do metrô que acontece essa obra justamente por debaixo do leito do rio Tietê aqui próximo à ponte do que querida a ponte da Freguesia do assédio agora Comandante o senhor disse que tá perto da Ponte do Piqueri e a gente tá vendo as imagens o desmoronamento até deslizou um pouquinho dessa terra por baixo da Marginal no momento em que a gente abriu a entrada ao vivo com Comandante One que tá no helicóptero da Record te E você tá vendo a água do rio Tietê invadindo a obra do metrô o local onde o tatuzão estava fazendo a abertura do novo túnel do metrô da linha 6-laranja já tinha nome essa Estação comandante da mais alguns detalhes da localização de se acidente pra gente por favor e olha o ponto exato viu Mariane Sérgio é na Marginal do Rio Tietê exatamente entre a Ponte do Piqueri que fica pro lado esquerdo e a ponte da Freguesia do Ó pro lado direito ou seja esse sentido a vista de baixo a vista sentido zona leste de São Paulo essa é a linha 6-laranja não sei ainda exatamente que nome que teria essa Estação mas é 500 metros aí entre as duas fontes a gente vê aí nesse sentido interditado completamente o sentido da zona leste de São Paulo do outro lado ali da Marginal do Tietê Rudge por enquanto o tráfego ainda está normal não foi interditado é o sentido Castello Branco vou sobrevoar do outro lado para vocês verem a água do rio Tietê como esse tatuzão nessa máquina como é conhecido o nome eu não sei se são nome é correta mas é conhecida como tatuzão essa máquina acabou atingindo leito do rio e aí toda essa água transbordou justamente para o lado da obra para os dois lados aqui da Marginal do Rio Tietê e o Sérgio perguntou a mesma coisa importante com certeza tinham trabalhadores não era o momento aí eu não sei se por segurança no momento do tatuzão eles retiram trabalhadores mas o fato é que tem muita gente aqui trabalha a obra nós não temos ainda informações se se alguém acabou se ferindo ali a pista local da Marginal Tietê do Rio Tietê onde praticamente ela desabou a gente vê ali a parte de baixo principalmente ainda da faixa lateral direita acabou cedendo e foi parar realmente para baixo e já são 4 km de engarrafamento por causa desse tratamento na Marginal do Rio Tietê,"Parte de uma obra do Metrô desmoronou, na manhã desta terça-feira (1º), e interditou um trecho da marginal Tietê, em São Paulo. A informação é de que o “tatuzão” atingiu o leito do rio, fazendo a água invadir a obra. O comandante Uan Hamilton traz as últimas informações. Acompanhe! Nosso Whatsapp: https://falabrasil.r7.com/whatsappInscreva-se no canal Fala Brasil:   http://r7.com/ZOTLAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:    https://www.facebook.com/falabrasil/Instagram:    https://www.instagram.com/fala_brasil/Twitter:   https://twitter.com/fala_brasilSite oficial:    https://recordtv.r7.com/fala-brasil#FalaBrasil #MarianaGodoy #SergioAguiar"
OwBE8cjLsRg,Jair Bolsonaro chega a Moscou para encontrar Vladimir Putin | NOVO DIA,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,Ah pois você acompanha agora o presidente Jair bolsonaro desembarcando em território Russo Presidente Jair bolsonaro que chega então a Moscou mais cedo ele fez uma publicação inclusive que já estava junto com sua equipe sobrevoando o território e agora a participar de uma recepção solene para chegar então a Moscou ele que vai se encontrar com o presidente russo Vladimir Putin a partir de amanhã hoje a algumas questões aí na agenda ministerial tem um encontro um pouco mais tarde logo depois também tem uma declaração à imprensa concedida pelo Ministro Carlos França e o secretário Russo Sergei lavrov ainda tem um formato que vai ser definido e o local vai ser a casa oficial de recepção do Ministério dos negócios estrangeiros nesta visita que consta já na agenda do presidente Jair bolsonaro há um bom tempo e por isso que segundo o próprio presidente ela não foi cancelada a diante da se envolvendo Rússia Ucrânia e países do ocidente para se discutir a importação de fertilizantes por parte do Brasil da Rússia Rússia e essa região Belarus Rússia todos os países importantes para o fornecimento de fertilizantes que ajudam na agricultura brasileira o Brasil depende desses fertilizantes para poder tocar suas lavouras suas safras diante da pandemia e se tornou um problema em relação a essa região e também a China porque foram países que passaram a favorecer o seu mercado interno diante da escassez e isso Acabou gerando também uma escassez no fornecimento para outros países que dependem disso a exemplo do Brasil e também para discutir segurança digital segundo apurou o nosso analista de política Gustavo ele com assistentes do governo com a equipe do governo segurança digital justamente para evitar ou para garantir que os sistemas do governo e sofreram menos ataques ou não sofro mais ataques como aquele que presenciamos e que tirou o sistema do Ministério da Saúde do ar por exemplo no momento em que era necessário acompanhar os dados de vacinação aqui no país ou casos também é de infecções pela curva de 19 e mortes pela corrida 19 que tanto ajudam a guiar as autoridades brasileiras nesses momentos então esses essas são as principais faltas que segundo a equipe do governo serão discutidas amanhã neste encontro previsto entre o presidente Jair bolsonaro e o presidente russo Vladimir Putin bolsonaro deve se deslocar amanhã nessa previsão de encontro Então por volta das dez e vinte da manhã tá uma previsão de deslocamento a pé inclusive até o kremlin e depois é que vai ter essa reunião que está prevista ali para Entre uma e três da tarde aí sim é é um evento e tchau entre o presidente Jair bolsonaro e o presidente Vladimir Putin e apenas para profissionais jornalistas credenciados todos estes inclusive vão ter que apresentar testes rt-pcr constatando que estão com casos não estão com a cor 2019 né que testes negativos para a corrida 19 para que possam acompanhar Então esse encontro nós estávamos discutindo isso ao longo aqui da programação da CNN desde cedo com especialistas convidados por nós muitos dizendo que poderia a partir do Itamaraty antes que se encontra acontecesse uma nota ali de diplomática dizendo que é o encontro poderia ser mantido mais para frente entre Março e Abril mas não neste momento de tensão envolvendo Rússia Ucrânia e Estados Unidos e alguns países da Europa nós acompanhamos mais cedo também a encontro na otan na hoje em Bruxelas em que ali por parte do secretário geral e também da Embaixadora dos Estados Unidos Now than a busca por um diálogo com a Rússia para que não haja de fato uma invasão mais cedo nós trouxemos A informação também de que alguns soldados Russos canhões e veículos utilizados para treinamentos ali na fronteira com a Ucrânia estavam deixando o local e voltando para suas bases O que poderia indicar o materno ação nessa atenção envolvendo ali Rússia e Ucrânia bem na fronteira mas muitos analistas com os quais nós conversamos ainda dizem que é Preciso olhar com cautela para isso embora não acredita em de fato que possa ver uma invasão na Ucrânia neste momento em que o diálogo é crescente então acompanhamos além do presidente Jair bolsonaro o primeiro ministro alemão é o primeiro chanceler a em shows também no encontro com Flávio Orkut e agora essa imagem recuperada de mais cedo Presidente Jair bolsonaro que desembarca então as 10 e 13 da manhã do horário de Brasília na Rússia e já foi recebido com todas essas pontas oficiais para o encontro de amanhã com o presidente russo Vladimir Putin ainda nessa edição a gente traz mais informações envolvendo essa visita vamos analisar mais uma vez também esse momento nesse é o momento ideal para que haja esse encontro entre o presidente Jair bolsonaro que agora vai acontecer de fato porque ele conseguiu desembarcar lá daqui a pouquinho Voltamos com mais info,"O presidente Jair Bolsonaro (PL) desembarcou em Moscou, capital da Rússia, por volta das 10h (horário de Brasília) desta terça-feira (15) – uma viagem que contará com um encontro com o líder russo Vladimir Putin em meio a tensões envolvendo o país e a vizinha Ucrânia. Bolsonaro não tem agenda oficial prevista para esta terça #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube: https://www.cnnbr.tv/2ybMGDH ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:Podcasts: https://www.cnnbr.tv/2y91K4QNewsletters: https://newsletter.cnnbrasil.com.brFacebook: https://www.facebook.com/cnnbrasilTwitter: https://www.twitter.com/cnnbrasilInstagram: https://www.instagram.com/cnnbrasil"
FfgFlohFsnU,Chuvas deixam pelo menos 35 mortos em Petrópolis (RJ) | NOVO DIA,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,a nova sobre as chuvas em Petrópolis município da Região Serrana do Rio de Janeiro São agora 35 mortos pelo menos 35 pessoas morreram quem confirmou o próprio governador do estádio do Estado Cláudio Castro que falou com a gente ao vivo ainda pouco aqui na CNN vamos conversar com o Cléber Rodrigues que está lá em Petrópolis atualiza para gente agora os prejuízos não é Kleber hoje bem de madrugada a gente conversou aqui quando você tava Seguindo para para Petrópolis para saber um pouquinho agora queria saber o que que você encontrou logo de início quando você chegou aí Como estava a cidade Cléber Bom dia Oi Oi Luciana bom dia para você e para quem está acompanhando o dia pois é antes de vir aqui para Petrópolis saindo da capital eu imaginava né que tinha uma noção do que estava acontecendo aqui na cidade quando a gente chegou aqui a nossa equipe Rodrigo Baldoíno serigrafista auxiliar Márcio teller nós encontramos um cenário devastador gente e por aqui aqui no centro onde eu estou nesse momento a gente já consegue ter uma noção viu Luciana vou pedir para o Rodrigo ele vá para gente aqui para o Rio piabanha Porque essa imagem que vocês vão ver agora ao vivo tem sido uma constante aqui em Petrópolis Esse carro é uma Picape é um carro grande ele tá completamente destruído isso aqui é o rio piabanha que ontem é transbordou acabou invadindo nessa água subiu transbordou e acabou invadindo Imóveis casas estabelecimentos e esse carro aqui tá destruído e não é o único não gente nós encontramos caminhões ônibus todos eles em Córregos e rios aqui de Petrópolis esse aqui é o Rio piabanha a água já baixou felizmente mas ontem esse rio transbordou até pelo volume de água que caiu aqui na cidade em apenas 6 horas choveu 260 milímetros isso é muito mais do que esperado para o mês todo a expectativa da Defesa Civil é a previsão era de 232 milímetros para todo o mês de fevereiro em apenas 6 horas choveu 260mm então dá para ter uma noção do que está acontecendo por aqui nós estamos o centro bem perto de onde aconteceu aqui a Curitiba do governador atual de Cássio e também na Secretaria de Defesa Civil agora vocês escutam aqui um barulho de sirene porque a movimentação de viaturas do Corpo de Bombeiros a intensa ao longo de toda essa manhã segundo o corpo de bombeiros 400 militares estão trabalhando numa força-tarefa montada aqui na cidade para o resgate de vítimas infelizmente até o momento Foram confirmadas aí pela Secretaria Estadual de Defesa Civil pelo próprio Governador 35 mortes a informação que eu trago é muito triste porque esse número pode ser ainda maior uma frase dita pelo próprio secretário de Defesa Civil já que nesse momento as buscas estão concentradas no Morro da oficina que foi a região mais afetada aqui em Petrópolis devido aos deslizamentos a Defesa Civil não confirma o número exato de possíveis vítimas mas os secretários falavam algo em torno aí de 35 e 50 casas que foram diretamente afetadas por esses deslizamentos Rodrigo Baldoíno derivando aqui pra gente mostrar como é que tá a movimentação de viaturas do Corpo de Bombeiros claro que ao longo da programação da CNN a gente volta com outras informações e com trabalho agora para o resgate de vítimas aqui na cidade de Petrópolis Região Serrana do Rio que eu volto com vocês obrigada Cléber Rodrigues Olha a qualquer momento Qualquer novidade que você tiver alguma nova informação não chame viu Kleber as portas estão abertas evidentemente para esse assunto o tempo inteiro aqui no jornal e você segue acompanhando a imagens da cidade de e no Rio de Janeiro quem nunca esteve no Rio De repente não compreenda a importância da cidade em si para o estado do Rio de Janeiro é uma cidade turística que movimenta ali é para a economia local um orçamento danado em relação ao turismo então é muito visitada e ao mesmo tempo uma cidade que reserva locais de risco de as pessoas moram nesses locais por inúmeros motivos muitas vezes por necessidade ninguém quer colocar sua família em risco não é mesmo nenhuma mãe nenhum pai quer colocar seu filho sua filha para morar num lugar que pode cair o tempo inteiro mas eventualmente precisam morar e quando ocorre uma quantidade tremenda de chuva pode causar um problema como esse que vocês estão vendo agora ter de começar o dia noticiando para vocês que 35 pessoas morreram e o número ainda pode subir porque as buscas,"Pelo menos 35 pessoas morreram em decorrência das fortes chuvas que atingiram a cidade de Petrópolis, na região serrana do Rio de Janeiro, na tarde de terça-feira (15) #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube: https://www.cnnbr.tv/2ybMGDH ACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:Podcasts: https://www.cnnbr.tv/2y91K4QNewsletters: https://newsletter.cnnbrasil.com.brFacebook: https://www.facebook.com/cnnbrasilTwitter: https://www.twitter.com/cnnbrasilInstagram: https://www.instagram.com/cnnbrasil"
u1xFo6D9dWA,Paulinha Abelha continua internada e quadro neurológico da cantora é grave - Jornal do Estado,UC0Uzow4iFA8PoIKE_U2rmeg,Tv Atalaia,Oi e a gente fala agora sobre o estado de saúde da cantora Paulinha Abelha ela continua internada na UTI de um hospital particular aqui de Aracaju o repórter Lucas Moura está neste momento ao vivo lá na unidade hospitalar e vai trazer informações atualizadas sobre o estado de saúde de Paulínia Olá Lucas hoje você já deu as informações no Cidade Alerta nacional no Cidade Alerta local e agora aqui no Jornal do Estado então Quais são as informações que você tem nesse momento aí o hospital é muito boa noite a você Gilvan Boa noite também a todos que nos acompanham agora há pouquinho Giovan os médicos aqui do hospital divulgaram um novo boletim esse boletim traz as informações as mesmas informações que estavam no boletim de meio-dia o quadro da Paulinha Abelha ela ele permanece praticamente o mesmo ela está na UTI está em coma respira com suporte de aparelhos está passando também por um suporte renal dialítico né ela está fazendo diálise E além disso e a parte boa de todo o diagnóstico que foi passado através desta nota é que ela está sem sinais de instabilidade hemodinâmica ou seja em outras palavras os sinais vitais dela estão OK ela está com batimentos cardíacos Ok e os sinais vitais de um modo geral o que mais preocupa na nota que foi emitida Pelo hospital é o quadro neurológico que é considerado o grave essa situação de quadro neurológico e foi apresentada pela primeira vez Pelo hospital ontem e hoje veio a informação de que esse quadro neurológico grave ele persiste ele permanece portanto nós temos a informação de que amanhã a partir das 17 horas 5 horas da tarde será realizada uma coletiva junto à imprensa para que mais esclarecimentos sobre a situação da Paulinha Abelha sejam passado pelos médicos que estão cuidando dela diretamente nós temos um informação também em relação aos shows da banda Calcinha Preta que foram suspensos um anúncio feito pela banda de que os shows foram suspensos até o dia dez de Março a pouco eu conversei aqui ao vivo pro Cidade Alerta com o Daniel Diau E eu perguntei para ele por que a escolha do dia dez de Março e ele me disse que a escolha do dia dez de Março é porque eles esperam que até lá ela esteja bem e já possa Inclusive essa Esperança dele se juntar a eles nem mais shows que eles realiza Com certeza foram essas as palavras dele portanto daqui a pouco aqui a partir das 20 horas das 8 horas da noite nós teremos a realização de mais uma corrente de oração nós temos fãs que já estão aqui o nosso cinegrafista reme Costa consegue mostrar para a gente fãs que estão aqui e fãs que vieram de outra cidade a pouco ainda na cidade alerta também eu conversei com o grupo de fãs que veio do município de Japaratuba nós temos além de fãs aqui alguns familiares também membros da banda Calcinha Preta de outras bandas amigos enfim pessoas que vieram aqui emanar energias positivas pedindo Claro através dessas energias essas vibrações a recuperação da Paulinha Abelha a gente lembra que ela foi internada no dia onze que foi transferida a UTI dia quatorze e está nesta unidade hospitalar desde o dia 17 quando fez portanto a sua última transferência está aqui desde a última quinta-feira portanto Gilvan qualquer Lucas estamos aqui torcendo pela recuperação da Oi Paulinha Abelha obrigado viu boa noite,Inscreva-se no canal da Tv Atalaia no YouTube: https://www.youtube.com/tvatalaiaseACOMPANHE A TV ATALAIA TAMBÉM NAS OUTRAS PLATAFORMAS:Portal: https://a8se.com/Tiktok: https://www.tiktok.com/@tvatalaia?Facebook Tv Atalaia: https://www.facebook.com/tvatalaiaoficial/Facebook Portal A8: https://www.facebook.com/portala8se/Twitter: https://twitter.com/portala8se/Instagram TV Atalaia: https://www.instagram.com/tvatalaia/Instagram Portal A8: https://www.instagram.com/portala8se/#recordtv #tvatalaia #sergipe #aracaju
kgywuc5mSeA,"Paulinha Abelha, da banda Calcinha Preta, morre aos 43 anos",UCuiLR4p6wQ3xLEm15pEn1Xw,Record News,e morreu a vocalista da banda Calcinha Preta ela já estava internada há alguns dias passando por um procedimento que era considerado um muito delicado pela equipe médica que infelizmente já trazia exatamente a dificuldade e o tamanho desse quadro dela que era muito complicado nós vimos nas últimas semanas acompanhamos aí junto vários artistas também mostrando solidariedade nesse momento e ali pedindo para que as pessoas se mantivessem uma corrente muito forte de vibrações positivas em relação a situação dela você tá vendo nesse momento na sua tela o junto comigo a própria página da banda que divulgou esta nota vôlei na íntegra para você que me acompanha o Hospital Primavera comunica com pesar que a cantora Paula de Menezes Nascimento Leca Viana a Paulinha Abelha faleceu hoje às 19:26 isso em decorrência de um quadro de comprometimento e sistêmico nas últimas 24 horas ela apresentou uma importante agravamento de lesões neurológicas constatadas em ressonância magnética e também associada a Um coma profundo foi então iniciado um protocolo diagnóstico de morte encefálica que confirmou essa hipótese depois de exames clínicos e também complementar são específicos ela estava internada no Hospital Primavera desde o dia Dezessete de fevereiro então sob os cuidados das equipes médicas de terapia intensiva Neurologia e também infectologia e claro que automaticamente as pessoas já aparecem ali nas redes sociais todas elas consternados por que mesmo que o estado dela realmente era considerado muito grave no que aconteceu nesse,"Paulinha Abelha, cantora da banda Calcinha Preta, morreu aos 43 anos, na noite desta quarta-feira (23). A artista estava internada na UTI (Unidade de Terapia Intensiva) de um hospital particular em Aracaju, Sergipe, desde o dia 11 de fevereiro, devido à problemas renais. A informação foi confirmada pela assessoria da instituição em nota divulgada no perfil oficial do grupo. Inscreva-se no nosso canal: youtube.com/c/recordnews•Siga a Record News no TikTok: @recordnews"
3mGLetKwFSw,Declaração chinesa sobre Taiwan aumenta tensão após invasão russa à Ucrânia,UCuiLR4p6wQ3xLEm15pEn1Xw,Record News,e agora até a Ásia pelo seguinte a guerra da Rússia com a Ucrânia trouxe à tona outras disputas que estavam até então adormecidas é o caso por exemplo de Taiwan com a China Silvia kikuchi boa noite para você ir no Japão o governo de Taiwan já reforçou a vigilância nessa região o Olá tudo bom Jonathan exatamente sai e vem pediu que a ilha Reforce a vigilância sobre as atividades militares em resposta à crise o Ministro das relações exteriores da China declarou ontem que Taiwan não é Ucrânia e que a região faz parte inalienável ou seja que não pode ser separado da China a declaração chega no momento que a China intensificou o movimento militar na região o primeiro-ministro britânico Georges Boris Johnson calator Taiwan sobre a possibilidade de que as consequências sejam perigosas Se houver uma briga entre os países apesar da tensão ainda não alerta algum para a população se proteger foto com você Jonathan queria fazer uma pergunta para você uma pergunta muito pessoal como é que a população aí no Japão tá acompanhando toda essa crise envolvendo Rússia O que que você passasse essa percepção aqui para gente que estamos do outro lado do mundo e olha Jonathan aqui no Japão é a situação é acompanhada com muita apreensão e cautela principalmente devido à proximidade né do japão com a Rússia os dois países disputam Duas Ilhas desde o final da segunda guerra mundial e é motivo de muita discórdia e havia um acordo o entendimento em busca da paz mas com as canções que tocam impôs contra Rússia agora Ultimamente é o embaixador da Rússia aqui em Tokyo convocou hoje a imprensa e falou que Moscou vai fazer um vai tomar as medidas para contra as sanções impostas por toque ou seja o clima que é de atenção a gente acompanha tudo como muita preocupar,"A guerra da Rússia com a Ucrânia trouxe à tona outras disputas que estavam, até então, adormecidas. É o caso, por exemplo, de Taiwan com a China. A invasão também trouxe respostas diplomáticas e econômicas de vários países, entre eles o Japão, que anunciou um novo pacote de sanções contra a Rússia.Inscreva-se no nosso canal:  youtube.com/c/recordnews •Siga a Record News no TikTok: @recordnews"
rCjTPIJC5u0,Putin afirma ao presidente turco que só encerrará guerra se Ucrânia parar de resistir | CNN DOMINGO,UCvdwhh_fDyWccR42-rReZLw,CNN Brasil,e o presidente da Turquia o recepta aí a erdogan pediu a Vladimir Putin que declare um cessar fogo na Ucrânia os dois chefes de estado conversaram por telefone hoje domingo dia 6 de Março Putin respondeu dizendo que pararia com a ofensiva Militar se a Ucrânia parar de lutar e se algumas exigências dos russos fossem aceitas ele não especificou quais seriam exatamente essas demandas o chefe do kremlin Vladimir Putin ainda disse que essa invasão chamada por ele apenas de operação os russos não falam Guerra Não Falam invasão eles falam operação segundo Putin tudo isso está indo conforme o planejado e que ainda está aberto ao diálogo o tinha afirmou que espera que negociadores ucranianos tenham uma abordagem mais construtiva e que levem em conta a situação em solo ou seja Vladimir Putin atribuindo as mortes atribuindo os feridos a própria resistência dos ucranianos é isso que os russos dizem e já disseram inúmeras vezes Vladimir Putin que aparecem na tela já disse isso publicamente também outras vezes Serguei lá Prof o Ministro das relações exteriores da Rússia também já disse queremos conversar vamos conversar desde que os ucranianos baixem as armas então queremos conversar desde que quem está sendo atingido não ofereça resistência,"Em conversa com Tayyip Erdogan, presidente da Turquia, o presidente russo, Vladimir Putin, afirmou que a operação militar da Rússia na Ucrânia só seria interrompida se o país parasse de resistir e cumprisse as exigências do Kremlin. #CNNBrasilInscreva-se no canal da CNN Brasil no YouTube: https://www.cnnbr.tv/2ybMGDHACOMPANHE A CNN BRASIL TAMBÉM NAS OUTRAS PLATAFORMAS:Podcasts: https://www.cnnbr.tv/2y91K4QNewsletters: https://newsletter.cnnbrasil.com.brFacebook: https://www.facebook.com/cnnbrasilTwitter: https://www.twitter.com/cnnbrasilInstagram: https://www.instagram.com/cnnbrasil"
